,ActiveTime,InactiveTime,CreateShape,RotateShape,MoveShape,ScaleShape,DeleteFigure,RotateView,cube,pyramid,ramp,cylinder,cone,sphere,spatial_reasoning,snap_submit,puzzle_45-Degree Rotations,puzzle_Angled Silhouette,puzzle_Bird Fez,puzzle_Pi Henge,puzzle_Pyramids are Strange
0,127.222051,0.0,4,2,6,3,1,7,1,1,0,1,0,1,2.9166666666666665,0,0.0,0.0,1.0,0.0,0.0
1,77.29724,0.0,5,0,4,5,0,2,5,0,0,0,0,0,3.388888888888889,0,0.0,0.0,0.0,1.0,0.0
2,125.033755,72.960352,5,12,0,2,1,5,0,5,0,0,0,0,3.0,2,0.0,0.0,0.0,0.0,1.0
3,47.323649,53.387395,5,18,0,0,0,1,0,0,4,0,0,1,3.25,1,1.0,0.0,0.0,0.0,0.0
4,230.7087180000001,0.0,5,2,19,16,0,16,2,0,0,3,0,0,2.458333333333333,9,0.0,0.0,0.0,1.0,0.0
5,117.447731,0.0,4,10,4,11,0,1,0,4,0,0,0,0,2.5,2,0.0,0.0,0.0,0.0,1.0
6,24.435621,0.0,4,4,0,0,0,0,2,2,0,0,0,0,3.9166666666666665,0,0.0,1.0,0.0,0.0,0.0
7,48.88918999999999,0.0,3,0,5,5,0,2,3,0,0,0,0,0,3.388888888888889,0,0.0,0.0,0.0,1.0,0.0
8,57.61245500000001,0.0,5,8,2,0,0,0,0,0,4,0,0,1,3.5,0,1.0,0.0,0.0,0.0,0.0
9,93.14665399999998,0.0,4,6,8,1,0,1,0,4,0,0,0,0,3.0,2,0.0,0.0,0.0,0.0,1.0
10,61.67840200000001,0.0,3,2,6,5,0,1,1,1,0,0,0,1,3.458333333333333,0,0.0,0.0,1.0,0.0,0.0
11,363.3753460000001,0.0,5,4,41,2,1,41,3,2,0,0,0,0,2.1666666666666665,10,0.0,1.0,0.0,0.0,0.0
12,47.364042000000005,0.0,3,0,2,5,0,0,3,0,0,0,0,0,3.6666666666666665,0,0.0,0.0,0.0,1.0,0.0
13,360.4651489999998,0.0,5,30,18,4,0,45,0,0,4,0,0,1,2.125,4,1.0,0.0,0.0,0.0,0.0
14,109.768921,0.0,4,6,2,1,0,5,0,4,0,0,0,0,3.375,1,0.0,0.0,0.0,0.0,1.0
15,161.42893399999997,0.0,4,4,6,10,1,4,1,1,0,1,0,1,2.458333333333333,7,0.0,0.0,1.0,0.0,0.0
16,31.608949,0.0,4,4,0,0,0,0,2,2,0,0,0,0,3.875,0,0.0,1.0,0.0,0.0,0.0
17,49.45041000000001,0.0,3,4,2,1,0,0,1,1,0,0,0,1,3.208333333333333,3,0.0,0.0,1.0,0.0,0.0
18,36.760238,0.0,3,0,1,3,0,0,1,2,0,0,0,0,3.6666666666666665,0,0.0,1.0,0.0,0.0,0.0
19,111.12148,0.0,3,0,11,7,0,4,3,0,0,0,0,0,2.9444444444444446,0,0.0,0.0,0.0,1.0,0.0
20,134.8738740000001,0.0,5,18,1,2,1,3,0,5,0,0,0,0,2.5,2,0.0,0.0,0.0,0.0,1.0
21,101.002945,0.0,4,10,0,1,0,3,0,4,0,0,0,0,3.25,1,0.0,0.0,0.0,0.0,1.0
22,104.66990699999997,52.230662,5,2,3,1,2,10,2,2,0,0,0,1,2.9166666666666665,6,0.0,0.0,1.0,0.0,0.0
23,60.55749700000002,0.0,5,8,6,1,2,5,1,2,0,0,2,0,2.833333333333333,3,0.0,1.0,0.0,0.0,0.0
24,188.57275100000004,0.0,3,0,18,9,0,0,3,0,0,0,0,0,3.4444444444444446,0,0.0,0.0,0.0,1.0,0.0
25,63.797703000000006,0.0,4,6,0,1,0,2,0,4,0,0,0,0,3.875,0,0.0,0.0,0.0,0.0,1.0
26,150.51811800000002,129.367795,4,2,16,2,1,4,1,0,0,1,1,1,2.9166666666666665,3,0.0,0.0,1.0,0.0,0.0
27,55.530462,0.0,4,4,0,0,0,0,2,2,0,0,0,0,3.875,0,0.0,1.0,0.0,0.0,0.0
28,38.824738,0.0,3,0,6,5,0,5,3,0,0,0,0,0,3.5,0,0.0,0.0,0.0,1.0,0.0
29,34.5858,0.0,5,14,0,0,0,4,0,0,4,0,0,1,3.375,0,1.0,0.0,0.0,0.0,0.0
30,156.37105300000002,0.0,4,34,4,7,0,6,0,4,0,0,0,0,2.125,2,0.0,0.0,0.0,0.0,1.0
31,475.134588,0.0,5,26,83,2,2,117,1,0,0,2,1,1,1.3333333333333337,21,0.0,0.0,1.0,0.0,0.0
32,195.40628399999997,35.448198,3,12,15,1,0,29,1,2,0,0,0,0,2.083333333333333,14,0.0,1.0,0.0,0.0,0.0
33,50.100268,0.0,3,0,4,5,0,0,3,0,0,0,0,0,3.555555555555556,0,0.0,0.0,0.0,1.0,0.0
34,263.705682,36.551648,5,14,51,0,0,17,0,0,4,0,0,1,2.125,20,1.0,0.0,0.0,0.0,0.0
35,648.0770990000004,112.594399,4,53,40,34,0,60,0,4,0,0,0,0,1.375,12,0.0,0.0,0.0,0.0,1.0
36,54.37615700000003,0.0,3,2,4,1,0,4,1,1,0,0,0,1,3.6666666666666665,0,0.0,0.0,1.0,0.0,0.0
37,32.109063000000006,0.0,3,4,1,1,0,0,1,2,0,0,0,0,4.0,0,0.0,1.0,0.0,0.0,0.0
38,47.59492600000001,0.0,3,0,6,5,0,0,3,0,0,0,0,0,3.6666666666666665,0,0.0,0.0,0.0,1.0,0.0
39,316.564161,0.0,4,20,15,18,0,5,0,4,0,0,0,0,2.125,24,0.0,0.0,0.0,0.0,1.0
40,225.48491600000003,0.0,4,4,21,6,1,13,1,1,0,1,0,1,2.458333333333333,21,0.0,0.0,1.0,0.0,0.0
41,50.493456,0.0,3,7,1,1,0,0,1,2,0,0,0,0,3.5,0,0.0,1.0,0.0,0.0,0.0
42,214.90633900000003,0.0,3,0,22,15,0,54,3,0,0,0,0,0,2.333333333333333,3,0.0,0.0,0.0,1.0,0.0
43,115.90557100000002,0.0,5,16,8,2,0,8,0,0,4,0,0,1,2.5,0,1.0,0.0,0.0,0.0,0.0
44,150.13014200000003,0.0,4,24,3,1,0,17,0,4,0,0,0,0,2.5,2,0.0,0.0,0.0,0.0,1.0
45,58.293196,0.0,3,2,2,6,0,0,1,1,0,0,0,1,3.125,3,0.0,0.0,1.0,0.0,0.0
46,29.820227000000003,0.0,3,4,1,1,0,0,1,2,0,0,0,0,4.0,0,0.0,1.0,0.0,0.0,0.0
47,86.678836,0.0,3,0,4,5,0,19,3,0,0,0,0,0,3.333333333333333,0,0.0,0.0,0.0,1.0,0.0
48,249.55160800000007,0.0,5,94,0,0,0,0,0,0,4,0,0,1,2.5,0,1.0,0.0,0.0,0.0,0.0
49,159.848899,0.0,7,14,0,7,3,2,0,7,0,0,0,0,2.5,0,0.0,0.0,0.0,0.0,1.0
50,212.81848500000004,394.38772,8,4,18,2,5,8,1,3,1,1,0,2,2.583333333333333,0,0.0,0.0,1.0,0.0,0.0
51,37.51255299999999,0.0,4,4,0,0,0,0,2,2,0,0,0,0,3.9166666666666665,0,0.0,1.0,0.0,0.0,0.0
52,148.693084,0.0,5,0,18,11,2,18,3,0,0,2,0,0,2.333333333333333,3,0.0,0.0,0.0,1.0,0.0
53,156.41483199999993,0.0,5,16,16,0,0,8,0,0,4,0,0,1,2.375,8,1.0,0.0,0.0,0.0,0.0
54,63.59151699999998,0.0,4,10,0,4,0,2,0,4,0,0,0,0,3.375,0,0.0,0.0,0.0,0.0,1.0
55,121.075878,0.0,4,2,13,1,1,5,1,0,0,1,1,1,3.375,0,0.0,0.0,1.0,0.0,0.0
56,78.225455,0.0,3,6,1,1,0,0,1,2,0,0,0,0,3.75,0,0.0,1.0,0.0,0.0,0.0
57,145.81729800000002,0.0,3,0,14,16,0,1,3,0,0,0,0,0,2.5,6,0.0,0.0,0.0,1.0,0.0
58,54.59958700000002,122.22941,5,8,0,0,0,5,0,0,4,0,0,1,3.875,0,1.0,0.0,0.0,0.0,0.0
59,75.339481,54.35129,4,28,0,1,0,1,0,4,0,0,0,0,3.125,0,0.0,0.0,0.0,0.0,1.0
60,174.84827899999993,86.966891,4,8,29,1,1,10,1,1,0,0,1,1,2.583333333333333,9,0.0,0.0,1.0,0.0,0.0
61,51.37584,0.0,3,4,7,1,0,4,1,2,0,0,0,0,3.5416666666666665,0,0.0,1.0,0.0,0.0,0.0
62,55.166029,0.0,3,0,8,9,0,2,3,0,0,0,0,0,3.277777777777778,0,0.0,0.0,0.0,1.0,0.0
63,111.218896,0.0,3,0,4,5,0,2,3,0,0,0,0,0,3.5,0,0.0,0.0,0.0,1.0,0.0
64,152.34884099999996,0.0,4,10,18,3,0,19,0,4,0,0,0,0,2.5,5,0.0,0.0,0.0,0.0,1.0
65,193.21034800000007,0.0,4,6,36,1,1,83,2,1,0,0,0,1,2.5,2,0.0,0.0,1.0,0.0,0.0
66,29.242178,0.0,4,0,0,0,0,0,2,2,0,0,0,0,3.875,0,0.0,1.0,0.0,0.0,0.0
67,91.329998,0.0,3,0,12,5,0,5,3,0,0,0,0,0,3.222222222222222,3,0.0,0.0,0.0,1.0,0.0
68,45.76259,0.0,5,10,0,0,0,0,0,0,4,0,0,1,3.5,0,1.0,0.0,0.0,0.0,0.0
69,249.647704,0.0,4,56,4,21,0,4,0,4,0,0,0,0,1.875,6,0.0,0.0,0.0,0.0,1.0
70,320.1595660000001,0.0,3,2,25,27,0,11,1,0,0,0,1,1,2.6666666666666665,6,0.0,0.0,1.0,0.0,0.0
71,49.691246000000014,0.0,3,4,1,1,0,3,1,2,0,0,0,0,3.875,0,0.0,1.0,0.0,0.0,0.0
72,81.871799,0.0,4,0,8,7,1,2,3,0,0,1,0,0,3.1666666666666665,0,0.0,0.0,0.0,1.0,0.0
73,105.943292,0.0,5,30,0,0,0,1,0,0,4,0,0,1,2.875,0,1.0,0.0,0.0,0.0,0.0
74,144.62261499999997,0.0,4,22,6,1,0,3,0,4,0,0,0,0,2.625,2,0.0,0.0,0.0,0.0,1.0
75,105.75663,188.653987,4,2,5,1,1,0,2,0,0,0,1,1,3.333333333333333,0,0.0,0.0,1.0,0.0,0.0
76,33.500399,0.0,4,4,0,0,0,0,2,2,0,0,0,0,3.875,0,0.0,1.0,0.0,0.0,0.0
77,37.03139,0.0,5,0,2,3,0,0,5,0,0,0,0,0,3.888888888888889,0,0.0,0.0,0.0,1.0,0.0
78,70.16052799999999,0.0,5,8,0,0,0,10,0,0,4,0,0,1,3.875,0,1.0,0.0,0.0,0.0,0.0
79,67.45123899999999,0.0,4,6,0,1,0,0,0,4,0,0,0,0,3.75,0,0.0,0.0,0.0,0.0,1.0
80,109.08138199999998,0.0,4,4,12,2,1,14,1,1,0,1,0,1,2.625,3,0.0,0.0,1.0,0.0,0.0
81,104.20263999999996,0.0,5,10,4,3,1,11,2,3,0,0,0,0,2.458333333333333,3,0.0,1.0,0.0,0.0,0.0
82,55.257041,0.0,3,0,1,5,0,1,3,0,0,0,0,0,3.388888888888889,0,0.0,0.0,0.0,1.0,0.0
83,168.30605199999994,0.0,5,46,0,0,0,2,0,0,4,0,0,1,2.5,4,1.0,0.0,0.0,0.0,0.0
84,271.248245,34.751316,5,28,13,11,0,12,0,5,0,0,0,0,1.75,7,0.0,0.0,0.0,0.0,1.0
85,132.50782699999996,89.196446,4,2,12,2,1,8,1,1,0,1,0,1,2.833333333333333,9,0.0,0.0,1.0,0.0,0.0
86,76.226059,0.0,3,6,6,1,0,11,1,2,0,0,0,0,2.6666666666666665,6,0.0,1.0,0.0,0.0,0.0
87,55.422879000000016,0.0,4,0,6,6,0,13,4,0,0,0,0,0,3.1666666666666665,0,0.0,0.0,0.0,1.0,0.0
88,39.52069799999998,0.0,5,16,0,0,0,4,0,0,4,0,0,1,3.375,0,1.0,0.0,0.0,0.0,0.0
89,198.990428,53.248446,4,25,26,1,0,5,0,4,0,0,0,0,2.5,8,0.0,0.0,0.0,0.0,1.0
90,29.011512,0.0,3,2,2,1,0,2,1,1,0,0,0,1,3.5416666666666665,0,0.0,0.0,1.0,0.0,0.0
91,89.73584799999998,0.0,5,0,2,0,1,11,3,2,0,0,0,0,2.875,9,0.0,1.0,0.0,0.0,0.0
92,55.676968,0.0,3,0,2,5,0,4,3,0,0,0,0,0,3.388888888888889,0,0.0,0.0,0.0,1.0,0.0
93,132.95153800000006,0.0,5,20,16,0,0,6,0,0,4,0,0,1,2.125,8,1.0,0.0,0.0,0.0,0.0
94,92.15394899999998,60.687386,4,12,0,13,0,1,0,4,0,0,0,0,2.75,1,0.0,0.0,0.0,0.0,1.0
95,124.457397,0.0,3,12,5,1,0,3,1,2,0,0,0,0,2.75,3,0.0,1.0,0.0,0.0,0.0
96,37.25831899999999,0.0,5,14,0,0,0,0,0,0,4,0,0,1,3.5,0,1.0,0.0,0.0,0.0,0.0
97,49.13244399999999,0.0,4,6,0,1,0,1,0,4,0,0,0,0,3.625,0,0.0,0.0,0.0,0.0,1.0
98,193.16799099999997,165.96944200000002,6,2,9,2,1,16,2,1,0,2,0,1,2.583333333333333,6,0.0,0.0,1.0,0.0,0.0
99,56.502898,0.0,5,0,4,3,0,1,5,0,0,0,0,0,3.1666666666666665,0,0.0,0.0,0.0,1.0,0.0
100,52.51066999999999,0.0,5,13,0,0,0,0,0,0,4,0,0,1,3.25,0,1.0,0.0,0.0,0.0,0.0
101,57.94137200000001,0.0,4,6,0,3,0,1,0,4,0,0,0,0,3.25,0,0.0,0.0,0.0,0.0,1.0
102,48.15544200000001,71.31492,4,4,0,1,0,1,0,4,0,0,0,0,3.875,1,0.0,0.0,0.0,0.0,1.0
103,59.95129899999999,0.0,4,2,2,4,1,1,2,1,0,0,0,1,3.458333333333333,0,0.0,0.0,1.0,0.0,0.0
104,172.479145,0.0,5,16,6,4,0,7,3,2,0,0,0,0,2.25,3,0.0,1.0,0.0,0.0,0.0
105,378.5626949999999,0.0,3,0,7,50,0,42,3,0,0,0,0,0,1.8888888888888888,15,0.0,0.0,0.0,1.0,0.0
106,912.9877109999996,0.0,10,130,41,67,5,26,0,0,9,0,0,1,1.125,16,1.0,0.0,0.0,0.0,0.0
107,284.553878,0.0,3,6,42,10,0,10,1,1,0,0,0,1,2.375,18,0.0,0.0,1.0,0.0,0.0
108,104.22425399999996,0.0,4,18,0,1,0,1,0,4,0,0,0,0,2.75,3,0.0,0.0,0.0,0.0,1.0
109,68.22471300000001,0.0,3,6,1,1,0,2,1,2,0,0,0,0,3.375,0,0.0,1.0,0.0,0.0,0.0
110,92.63300999999998,0.0,4,2,6,8,1,6,3,0,0,1,0,0,3.083333333333333,3,0.0,0.0,0.0,1.0,0.0
111,42.062365,0.0,3,2,3,3,0,1,1,1,0,0,0,1,3.5416666666666665,0,0.0,0.0,1.0,0.0,0.0
112,78.01804999999999,0.0,3,6,1,1,0,1,1,2,0,0,0,0,3.375,0,0.0,1.0,0.0,0.0,0.0
113,126.55419800000004,0.0,3,0,4,5,0,0,3,0,0,0,0,0,3.555555555555556,0,0.0,0.0,0.0,1.0,0.0
114,419.4977719999999,742.345912,4,48,16,12,0,11,0,4,0,0,0,0,2.25,13,0.0,0.0,0.0,0.0,1.0
115,42.204648000000006,0.0,4,4,0,0,0,0,2,2,0,0,0,0,3.875,0,0.0,1.0,0.0,0.0,0.0
116,139.28639099999995,0.0,10,0,18,3,5,9,10,0,0,0,0,0,2.388888888888889,3,0.0,0.0,0.0,1.0,0.0
117,125.86251500000004,0.0,5,24,0,0,0,11,0,0,4,0,0,1,3.25,0,1.0,0.0,0.0,0.0,0.0
118,68.82599800000001,0.0,4,14,0,1,0,1,0,4,0,0,0,0,3.75,0,0.0,0.0,0.0,0.0,1.0
119,85.76493799999999,129.74145,3,2,5,1,0,15,1,0,0,0,1,1,3.5416666666666665,0,0.0,0.0,1.0,0.0,0.0
120,34.046575,0.0,3,4,2,3,0,0,1,2,0,0,0,0,3.6666666666666665,0,0.0,1.0,0.0,0.0,0.0
121,50.99298,0.0,3,0,6,5,0,2,3,0,0,0,0,0,3.222222222222222,3,0.0,0.0,0.0,1.0,0.0
122,199.8780639999999,0.0,9,24,30,0,4,3,0,0,8,0,0,1,2.125,8,1.0,0.0,0.0,0.0,0.0
123,391.0382560000002,175.935419,11,24,54,3,8,20,3,4,0,3,0,1,1.7916666666666663,15,0.0,0.0,1.0,0.0,0.0
124,131.48989700000004,0.0,3,8,8,13,0,11,1,2,0,0,0,0,2.4166666666666665,20,0.0,1.0,0.0,0.0,0.0
125,125.50949899999998,0.0,4,18,0,5,0,6,0,4,0,0,0,0,2.375,7,0.0,0.0,0.0,0.0,1.0
126,46.71026199999999,0.0,3,0,12,6,0,1,3,0,0,0,0,0,3.388888888888889,0,0.0,0.0,0.0,1.0,0.0
127,64.84762400000001,0.0,3,0,6,5,0,7,3,0,0,0,0,0,3.5,0,0.0,0.0,0.0,1.0,0.0
128,39.98373999999999,0.0,5,10,0,0,0,4,0,0,4,0,0,1,3.875,0,1.0,0.0,0.0,0.0,0.0
129,91.721424,0.0,5,8,0,0,0,28,0,0,4,0,0,1,3.75,0,1.0,0.0,0.0,0.0,0.0
130,107.196814,0.0,3,4,30,7,0,13,1,0,0,0,1,1,2.6666666666666665,0,0.0,0.0,1.0,0.0,0.0
131,36.50580800000001,0.0,3,4,11,1,0,0,1,0,0,0,1,1,3.4166666666666665,0,0.0,0.0,1.0,0.0,0.0
132,145.863388,0.0,4,20,0,1,0,5,0,4,0,0,0,0,3.0,3,0.0,0.0,0.0,0.0,1.0
133,142.46038,0.0,5,0,10,13,2,2,3,0,1,0,0,1,2.722222222222222,0,0.0,0.0,0.0,1.0,0.0
134,64.04153999999998,0.0,5,12,0,0,0,4,0,0,4,0,0,1,3.875,0,1.0,0.0,0.0,0.0,0.0
135,82.68872,0.0,3,4,1,1,0,2,1,2,0,0,0,0,3.875,0,0.0,1.0,0.0,0.0,0.0
136,136.38997900000004,0.0,4,2,15,1,1,9,1,0,0,0,2,1,3.2916666666666665,3,0.0,0.0,1.0,0.0,0.0
137,351.0435710000003,51.146272,5,39,32,4,1,20,0,5,0,0,0,0,1.75,29,0.0,0.0,0.0,0.0,1.0
138,205.98907100000017,0.0,3,4,35,20,0,59,3,0,0,0,0,0,1.625,7,0.0,0.0,0.0,1.0,0.0
139,111.42668599999998,58.885362,5,12,0,0,0,5,0,0,4,0,0,1,3.5,14,1.0,0.0,0.0,0.0,0.0
140,190.201533,0.0,6,12,6,11,3,24,2,3,0,0,1,0,1.9166666666666663,20,0.0,1.0,0.0,0.0,0.0
141,125.12910999999998,0.0,3,4,15,6,0,50,1,1,0,0,0,1,2.75,3,0.0,0.0,1.0,0.0,0.0
142,75.523326,0.0,3,0,4,5,0,4,3,0,0,0,0,0,3.222222222222222,0,0.0,0.0,0.0,1.0,0.0
143,61.10211999999999,0.0,5,12,0,0,0,0,0,0,4,0,0,1,4.0,0,1.0,0.0,0.0,0.0,0.0
144,86.963463,0.0,3,2,10,1,0,2,1,0,0,0,1,1,3.458333333333333,0,0.0,0.0,1.0,0.0,0.0
145,393.7962880000002,553.6482,3,0,26,10,0,22,3,0,0,0,0,0,2.5,0,0.0,0.0,0.0,1.0,0.0
146,61.05572,0.0,3,0,1,1,0,0,1,2,0,0,0,0,4.0,0,0.0,1.0,0.0,0.0,0.0
147,179.0694099999999,73.576895,3,30,13,1,0,1,1,1,0,0,0,1,2.5416666666666665,0,0.0,0.0,1.0,0.0,0.0
148,164.08841699999996,0.0,3,0,12,10,0,19,3,0,0,0,0,0,2.333333333333333,6,0.0,0.0,0.0,1.0,0.0
149,58.41683799999999,0.0,5,12,0,0,0,0,0,0,4,0,0,1,4.0,0,1.0,0.0,0.0,0.0,0.0
150,180.436208,0.0,4,34,2,1,0,1,0,4,0,0,0,0,2.875,0,0.0,0.0,0.0,0.0,1.0
151,1180.873135,1119.839469,5,153,16,6,0,96,0,0,4,0,0,1,1.5,29,1.0,0.0,0.0,0.0,0.0
152,89.21234800000002,0.0,3,4,2,1,0,1,1,2,0,0,0,0,3.875,0,0.0,1.0,0.0,0.0,0.0
153,218.594405,42.936462,3,2,12,5,0,10,1,0,0,0,1,1,2.75,6,0.0,0.0,1.0,0.0,0.0
154,316.0024569999999,266.196531,3,2,11,11,0,8,3,0,0,0,0,0,2.125,15,0.0,0.0,0.0,1.0,0.0
155,289.39814499999983,164.427674,4,9,11,7,1,4,1,0,0,0,2,1,2.625,6,0.0,0.0,1.0,0.0,0.0
156,339.7547179999998,0.0,5,48,2,10,1,19,0,5,0,0,0,0,2.125,8,0.0,0.0,0.0,0.0,1.0
157,172.42424400000002,0.0,5,2,13,11,2,27,5,0,0,0,0,0,2.375,8,0.0,0.0,0.0,1.0,0.0
158,265.027487,0.0,10,18,21,0,0,55,0,0,8,0,0,2,3.375,4,1.0,0.0,0.0,0.0,0.0
159,111.964201,0.0,4,8,11,1,1,2,1,3,0,0,0,0,3.083333333333333,4,0.0,1.0,0.0,0.0,0.0
160,97.35744,0.0,3,4,1,1,0,7,1,0,0,0,1,1,3.5,3,0.0,0.0,1.0,0.0,0.0
161,170.453749,0.0,4,4,26,4,0,7,0,4,0,0,0,0,3.125,4,0.0,0.0,0.0,0.0,1.0
162,75.13210599999998,0.0,3,0,10,10,0,2,3,0,0,0,0,0,3.111111111111111,3,0.0,0.0,0.0,1.0,0.0
163,187.19955999999996,0.0,5,12,43,0,0,9,0,0,4,0,0,1,2.5,0,1.0,0.0,0.0,0.0,0.0
164,63.94279700000001,0.0,4,4,0,1,0,1,0,4,0,0,0,0,3.75,1,0.0,0.0,0.0,0.0,1.0
165,112.07696,50.10599,3,0,10,5,0,18,3,0,0,0,0,0,3.1666666666666665,3,0.0,0.0,0.0,1.0,0.0
166,96.305556,0.0,5,8,0,0,0,7,0,0,4,0,0,1,3.5,2,1.0,0.0,0.0,0.0,0.0
167,440.4596310000001,0.0,8,17,25,14,5,33,2,5,1,0,0,0,1.5,19,0.0,1.0,0.0,0.0,0.0
168,354.68214500000016,54.734611,6,8,29,1,3,45,1,0,0,0,4,1,2.833333333333333,4,0.0,0.0,1.0,0.0,0.0
169,135.21898899999997,131.063851,4,14,2,1,0,13,0,4,0,0,0,0,2.625,0,0.0,0.0,0.0,0.0,1.0
170,94.268533,98.459485,3,0,2,7,0,7,3,0,0,0,0,0,3.388888888888889,0,0.0,0.0,0.0,1.0,0.0
171,84.66398400000001,0.0,5,8,0,0,0,0,0,0,4,0,0,1,4.0,0,1.0,0.0,0.0,0.0,0.0
172,51.990038,0.0,4,4,0,0,0,3,2,2,0,0,0,0,3.7916666666666665,0,0.0,1.0,0.0,0.0,0.0
173,120.17015499999998,32.678237,5,2,1,4,2,9,2,1,0,0,1,1,3.5416666666666665,0,0.0,0.0,1.0,0.0,0.0
174,68.38290099999999,0.0,4,12,0,1,0,1,0,4,0,0,0,0,3.5,1,0.0,0.0,0.0,0.0,1.0
175,166.602562,0.0,5,16,8,4,0,1,1,0,0,4,0,0,2.1666666666666665,6,0.0,0.0,0.0,1.0,0.0
176,92.862743,0.0,4,2,2,1,1,3,1,1,0,1,0,1,3.333333333333333,2,0.0,0.0,1.0,0.0,0.0
177,65.14275400000001,0.0,4,4,2,1,0,2,0,4,0,0,0,0,3.875,0,0.0,0.0,0.0,0.0,1.0
178,77.906405,0.0,5,16,30,0,0,2,0,0,4,0,0,1,2.875,0,1.0,0.0,0.0,0.0,0.0
179,127.724851,0.0,3,0,21,19,0,12,3,0,0,0,0,0,2.833333333333333,0,0.0,0.0,0.0,1.0,0.0
180,64.208646,0.0,3,6,5,1,0,2,1,1,0,0,0,1,3.2916666666666665,0,0.0,0.0,1.0,0.0,0.0
181,130.50583200000003,0.0,4,12,0,9,0,1,0,4,0,0,0,0,2.25,9,0.0,0.0,0.0,0.0,1.0
182,46.375591,0.0,3,0,4,5,0,1,3,0,0,0,0,0,3.4166666666666665,1,0.0,0.0,0.0,1.0,0.0
183,82.94654700000002,0.0,5,12,0,0,0,4,0,0,4,0,0,1,3.75,9,1.0,0.0,0.0,0.0,0.0
184,72.981106,0.0,3,2,3,1,0,3,1,0,0,0,1,1,3.333333333333333,5,0.0,0.0,1.0,0.0,0.0
185,132.64320899999998,0.0,4,14,12,1,0,18,0,4,0,0,0,0,2.25,7,0.0,0.0,0.0,0.0,1.0
186,129.78,112.353302,3,0,4,5,0,2,3,0,0,0,0,0,3.5,0,0.0,0.0,0.0,1.0,0.0
187,167.164467,50.39935,10,10,0,2,0,23,4,2,4,0,0,0,1.7916666666666667,8,0.0,1.0,0.0,0.0,0.0
188,112.485057,109.833125,3,2,3,1,0,5,1,0,0,0,1,1,3.4166666666666665,0,0.0,0.0,1.0,0.0,0.0
189,78.016606,0.0,3,0,4,7,0,0,3,0,0,0,0,0,3.777777777777778,0,0.0,0.0,0.0,1.0,0.0
190,58.060967000000005,0.0,3,4,1,1,0,3,1,2,0,0,0,0,3.875,0,0.0,1.0,0.0,0.0,0.0
191,231.137983,372.857682,3,14,33,1,0,7,1,1,0,0,0,1,2.5416666666666665,6,0.0,0.0,1.0,0.0,0.0
192,147.00174200000004,43.165418,4,12,0,3,0,18,0,4,0,0,0,0,2.75,4,0.0,0.0,0.0,0.0,1.0
193,91.35169900000004,0.0,3,2,2,7,0,1,3,0,0,0,0,0,2.875,0,0.0,0.0,0.0,1.0,0.0
194,78.43112300000001,0.0,5,10,2,0,0,0,0,0,4,0,0,1,3.75,0,1.0,0.0,0.0,0.0,0.0
195,59.10101900000001,0.0,3,2,3,1,0,4,1,0,0,0,1,1,3.458333333333333,0,0.0,0.0,1.0,0.0,0.0
196,117.150518,0.0,3,0,2,5,0,1,1,0,0,2,0,0,3.6666666666666665,3,0.0,0.0,0.0,1.0,0.0
